NOVANAID	XUTM	YUTM	DEPTH	PEJL	DATO	BERELAG	ID
95.1919_1	509767.25	6210913.08	25.5	61.840000000000003	03-10-2000		95.1919_1
114.1618_6	498159.59	6180672.07	2.5	42.280000000000001	03-10-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.170000000000002	03-10-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	03-10-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.809999999999999	03-10-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.719999999999999	03-10-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.229999999999997	03-10-2000		102.725_1
95.2622_2	509532.0	6202540.0	15.5	51.840000000000003	03-11-2000		95.2622_2
95.2622_1	509532.0	6202540.0	21.5	51.840000000000003	03-11-2000		95.2622_1
114.1618_6	498159.59	6180672.07	2.5	42.479999999999997	03-11-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.489999999999998	03-11-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.479999999999997	03-11-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.059999999999999	03-11-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.590000000000003	03-11-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.119999999999997	03-11-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.250000000000000	03-12-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.910000000000000	03-12-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.640000000000001	03-12-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.469999999999999	03-12-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.630000000000003	03-12-2000		102.873_1
114.1618_6	498159.59	6180672.07	2.5	43.969999999999999	04-01-2000		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	43.960000000000001	04-01-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	39.969999999999999	04-01-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.829999999999998	04-01-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.920000000000002	04-01-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.950000000000003	04-01-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	44.049999999999997	04-02-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	40.049999999999997	04-02-2000		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	40.009999999999998	04-02-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.890000000000001	04-02-2000		103.1542_1
103.1542_1	491213.0	6186460.0	6.5	29.859999999999999	04-02-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	44.990000000000002	04-02-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	44.119999999999997	04-03-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	40.100000000000001	04-03-2000		104.2190_1
102.725_1	472919.12	6184930.64	87.5	45.409999999999997	04-03-2000		102.725_1
95.2609_1	508015.0	6199729.0	3.5	43.350000000000001	04-04-2000		95.2609_1
94.1920_2	474088.43	6208806.96	17.15	36.500000000000000	04-04-2000		94.1920_2
94.1920_1	474088.43	6208806.96	38.5	41.299999999999997	04-04-2000		94.1920_1
93.920_1	467976.0	6201289.0	3.5	3.740000000000000	04-04-2000		93.920_1
93.919_1	467978.0	6201308.0	3.5	3.670000000000000	04-04-2000		93.919_1
114.1618_6	498159.59	6180672.07	2.5	43.770000000000003	04-04-2000		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	43.759999999999998	04-04-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	39.909999999999997	04-04-2000		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.890000000000001	04-04-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.570000000000000	04-04-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	45.340000000000003	04-04-2000		102.725_1
102.175_1	465424.0	6195419.0	49.0	6.540000000000000	04-04-2000		102.175_1
95.2605_1	506830.0	6205109.0	10.5	37.109999999999999	04-05-2000		95.2605_1
95.2603_1	507050.0	6205270.0	5.0	41.729999999999997	04-05-2000		95.2603_1
95.2595_1	506869.0	6205155.0	38.0	40.030000000000001	04-05-2000		95.2595_1
95.2570_1	506988.0	6205236.0	8.0	37.189999999999998	04-05-2000		95.2570_1
94.2747_1	476499.0	6201296.0	26.0	12.740000000000000	04-05-2000		94.2747_1
114.1618_6	498159.59	6180672.07	2.5	43.479999999999997	04-05-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.670000000000002	04-05-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.689999999999998	04-05-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.320000000000000	04-05-2000		103.1542_1
103.1542_1	491213.0	6186460.0	6.5	29.320000000000000	04-05-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	44.909999999999997	04-05-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.070000000000000	04-06-2000		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	43.070000000000000	04-06-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.469999999999999	04-06-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.500000000000000	04-06-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.149999999999999	04-06-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.380000000000003	04-06-2000		102.873_1
114.1618_6	498159.59	6180672.07	2.5	42.759999999999998	04-07-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.210000000000001	04-07-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.250000000000000	04-07-2000		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.240000000000002	04-07-2000		104.2190_1
103.1620_1	487870.0	6185150.0	7.65	27.180000000000000	04-07-2000		103.1620_1
103.1619_1	488202.0	6185259.0	3.65	27.329999999999998	04-07-2000		103.1619_1
103.1618_1	487549.0	6184842.0	6.85	26.739999999999998	04-07-2000		103.1618_1
103.1617_1	487882.0	6184950.0	5.65	27.660000000000000	04-07-2000		103.1617_1
103.1615_1	487562.0	6184642.0	7.65	26.859999999999999	04-07-2000		103.1615_1
103.1614_1	487895.0	6184751.0	5.65	27.550000000000001	04-07-2000		103.1614_1
103.1613_1	488227.0	6184859.0	3.65	27.820000000000000	04-07-2000		103.1613_1
102.873_1	473187.16	6185044.93	27.5	43.210000000000001	04-07-2000		102.873_1
114.1618_6	498159.59	6180672.07	2.5	42.469999999999999	04-08-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.079999999999998	04-08-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.159999999999997	04-08-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.840000000000000	04-08-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.030000000000001	04-08-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.500000000000000	04-08-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.289999999999999	04-09-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.050000000000001	04-09-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.189999999999998	04-09-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.760000000000002	04-09-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.880000000000003	04-09-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.380000000000003	04-09-2000		102.725_1
102.725_1	472919.12	6184930.64	87.5	43.320000000000000	04-09-2000		102.725_1
94.2476_5	480001.0	6204604.0	14.5	19.890000000000001	04-10-2000		94.2476_5
94.2476_4	480001.0	6204604.0	16.5	19.899999999999999	04-10-2000		94.2476_4
94.2476_3	480001.0	6204604.0	19.5	19.910000000000000	04-10-2000		94.2476_3
94.2476_2	480001.0	6204604.0	21.7	19.910000000000000	04-10-2000		94.2476_2
94.2476_1	480001.0	6204604.0	24.75	19.920000000000002	04-10-2000		94.2476_1
85.1711_1	500974.9	6214975.1	14.0	51.460000000000001	04-10-2000		85.1711_1
85.1710_1	500958.0	6214691.0	9.0	43.560000000000002	04-10-2000		85.1710_1
85.1709_1	501064.0	6214709.0	12.0	43.469999999999999	04-10-2000		85.1709_1
114.1618_6	498159.59	6180672.07	2.5	42.270000000000003	04-10-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.160000000000000	04-10-2000		113.111_1
105.374_1	525476.16	6199845.5	20.0	78.200000000000003	04-10-2000		105.374_1
105.1755_1	521253.38	6195183.59	37.5	74.000000000000000	04-10-2000		105.1755_1
104.2190_1	498971.0	6186450.0	8.5	39.229999999999997	04-10-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.809999999999999	04-10-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.729999999999997	04-10-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.140000000000001	04-10-2000		102.725_1
102.175_1	465424.0	6195419.0	49.0	6.240000000000000	04-10-2000		102.175_1
94.1920_2	474088.43	6208806.96	17.15	34.100000000000001	04-11-2000		94.1920_2
94.1920_1	474088.43	6208806.96	38.5	41.250000000000000	04-11-2000		94.1920_1
114.1618_6	498159.59	6180672.07	2.5	42.539999999999999	04-11-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.550000000000001	04-11-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.479999999999997	04-11-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.100000000000001	04-11-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.579999999999998	04-11-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.140000000000001	04-11-2000		102.725_1
102.725_1	472919.12	6184930.64	87.5	43.130000000000003	04-11-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.259999999999998	04-12-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.920000000000002	04-12-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.649999999999999	04-12-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.480000000000000	04-12-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.630000000000003	04-12-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.130000000000003	04-12-2000		102.725_1
102.175_1	465424.0	6195419.0	49.0	6.890000000000000	04-12-2000		102.175_1
103.1542_1	491213.0	6186460.0	6.5	29.800000000000001	05-01-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	45.000000000000000	05-01-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	44.070000000000000	05-02-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	40.039999999999999	05-02-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.879999999999999	05-02-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	45.030000000000001	05-02-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	44.070000000000000	05-03-2000		114.1618_6
103.1542_1	491213.0	6186460.0	6.5	29.960000000000001	05-03-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	45.310000000000002	05-03-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.729999999999997	05-04-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	39.850000000000001	05-04-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.550000000000001	05-04-2000		103.1542_1
103.1542_1	491213.0	6186460.0	6.5	29.530000000000001	05-04-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	45.359999999999999	05-04-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.469999999999999	05-05-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.660000000000000	05-05-2000		113.111_1
104.2311_1	493282.36	6190004.17	120.0	33.180000000000000	05-05-2000		104.2311_1
103.1542_1	491213.0	6186460.0	6.5	29.309999999999999	05-05-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	44.899999999999999	05-05-2000		102.725_1
96.2192_1	522876.54	6205266.19	105.0	70.760000000000005	05-06-2000		96.2192_1
114.1618_6	498159.59	6180672.07	2.5	43.070000000000000	05-06-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.469999999999999	05-06-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.490000000000002	05-06-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.149999999999999	05-06-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.369999999999997	05-06-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.430000000000000	05-06-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.740000000000002	05-07-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.180000000000000	05-07-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	38.990000000000002	05-07-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.960000000000001	05-07-2000		103.1542_1
103.1409_1	473978.49	6186135.88	12.75	33.659999999999997	05-07-2000		103.1409_1
103.1408_1	473732.59	6185899.56	14.75	38.000000000000000	05-07-2000		103.1408_1
103.1407_1	473857.92	6185134.56	17.75	41.530000000000001	05-07-2000		103.1407_1
103.1406_2	473628.64	6185460.55	19.75	41.060000000000002	05-07-2000		103.1406_2
103.1406_1	473628.64	6185460.55	69.5	41.049999999999997	05-07-2000		103.1406_1
102.873_1	473187.16	6185044.93	27.5	43.210000000000001	05-07-2000		102.873_1
102.871_1	473187.76	6185045.95	37.3	43.189999999999998	05-07-2000		102.871_1
102.728_2	472918.31	6184929.79	19.75	44.000000000000000	05-07-2000		102.728_2
102.726_1	472744.53	6185350.69	23.75	43.579999999999998	05-07-2000		102.726_1
102.725_2	472919.12	6184930.64	58.5	43.920000000000002	05-07-2000		102.725_2
102.725_1	472919.12	6184930.64	87.5	43.960000000000001	05-07-2000		102.725_1
94.2476_5	480001.0	6204604.0	14.5	20.039999999999999	05-08-2000		94.2476_5
94.2476_4	480001.0	6204604.0	16.5	20.050000000000001	05-08-2000		94.2476_4
94.2476_3	480001.0	6204604.0	19.5	20.030000000000001	05-08-2000		94.2476_3
94.2476_2	480001.0	6204604.0	21.7	20.020000000000000	05-08-2000		94.2476_2
94.2476_1	480001.0	6204604.0	24.75	20.039999999999999	05-08-2000		94.2476_1
94.1920_2	474088.43	6208806.96	17.15	34.799999999999997	05-08-2000		94.1920_2
94.1920_1	474088.43	6208806.96	38.5	40.100000000000001	05-08-2000		94.1920_1
114.1618_6	498159.59	6180672.07	2.5	42.469999999999999	05-08-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.079999999999998	05-08-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.200000000000003	05-08-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.840000000000000	05-08-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.030000000000001	05-08-2000		102.873_1
114.1618_6	498159.59	6180672.07	2.5	42.280000000000001	05-09-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.039999999999999	05-09-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.189999999999998	05-09-2000		104.2190_1
104.1995_2	509335.0	6198836.0	51.0	49.180000000000000	05-09-2000		104.1995_2
104.1995_1	509335.0	6198836.0	57.0	49.180000000000000	05-09-2000		104.1995_1
103.1542_1	491213.0	6186460.0	6.5	28.750000000000000	05-09-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.869999999999997	05-09-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.289999999999999	05-09-2000		102.725_1
95.2646_1	509280.0	6202938.0	7.25	50.579999999999998	05-10-2000		95.2646_1
95.2645_1	509334.0	6202926.0	8.25	50.850000000000001	05-10-2000		95.2645_1
95.2644_1	509279.0	6202940.0	13.5	50.579999999999998	05-10-2000		95.2644_1
95.2643_1	509334.0	6202924.0	15.0	50.700000000000003	05-10-2000		95.2643_1
95.2642_1	509385.0	6202837.0	15.0	50.880000000000003	05-10-2000		95.2642_1
95.2641_1	509425.0	6202752.0	10.5	51.000000000000000	05-10-2000		95.2641_1
95.2392_1	509201.0	6202845.0	8.1	52.280000000000001	05-10-2000		95.2392_1
114.1618_6	498159.59	6180672.07	2.5	42.270000000000003	05-10-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.160000000000000	05-10-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.229999999999997	05-10-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.800000000000001	05-10-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.719999999999999	05-10-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.119999999999997	05-10-2000		102.725_1
94.2476_5	480001.0	6204604.0	14.5	19.859999999999999	05-11-2000		94.2476_5
94.2476_4	480001.0	6204604.0	16.5	19.850000000000001	05-11-2000		94.2476_4
94.2476_3	480001.0	6204604.0	19.5	19.879999999999999	05-11-2000		94.2476_3
94.2476_2	480001.0	6204604.0	21.7	19.870000000000001	05-11-2000		94.2476_2
94.2476_1	480001.0	6204604.0	24.75	19.859999999999999	05-11-2000		94.2476_1
114.1618_6	498159.59	6180672.07	2.5	42.600000000000001	05-11-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.579999999999998	05-11-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.490000000000002	05-11-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.120000000000001	05-11-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.590000000000003	05-11-2000		102.873_1
102.873_1	473187.16	6185044.93	27.5	42.590000000000003	05-11-2000		102.873_1
114.1618_6	498159.59	6180672.07	2.5	43.270000000000003	05-12-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.930000000000000	05-12-2000		113.111_1
104.2325_3	508274.72	6189488.94	69.0	52.820000000000000	05-12-2000		104.2325_3
104.2325_2	508274.72	6189488.94	86.0	52.780000000000001	05-12-2000		104.2325_2
104.2325_1	508274.72	6189488.94	131.5	52.829999999999998	05-12-2000		104.2325_1
104.2190_1	498971.0	6186450.0	8.5	39.640000000000001	05-12-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.489999999999998	05-12-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.630000000000003	05-12-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.170000000000002	05-12-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.939999999999998	06-01-2000		114.1618_6
114.1618_6	498159.59	6180672.07	2.5	43.930000000000000	06-01-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	39.950000000000003	06-01-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.800000000000001	06-01-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.930000000000000	06-01-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	45.009999999999998	06-01-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	44.049999999999997	06-02-2000		114.1618_6
102.725_1	472919.12	6184930.64	87.5	45.060000000000002	06-02-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	44.109999999999999	06-03-2000		114.1618_6
104.2190_1	498971.0	6186450.0	8.5	40.100000000000001	06-03-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.949999999999999	06-03-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	45.229999999999997	06-03-2000		102.725_1
94.1920_2	474088.43	6208806.96	17.15	36.600000000000001	06-04-2000		94.1920_2
94.1920_1	474088.43	6208806.96	38.5	41.149999999999999	06-04-2000		94.1920_1
103.1542_1	491213.0	6186460.0	6.5	29.520000000000000	06-04-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	45.259999999999998	06-04-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	43.460000000000001	06-05-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.649999999999999	06-05-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.659999999999997	06-05-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.300000000000001	06-05-2000		103.1542_1
102.725_1	472919.12	6184930.64	87.5	44.890000000000001	06-05-2000		102.725_1
94.1920_2	474088.43	6208806.96	17.15	35.600000000000001	06-06-2000		94.1920_2
94.1920_1	474088.43	6208806.96	38.5	41.600000000000001	06-06-2000		94.1920_1
114.1736_6	497537.0	6180768.0	27.1	41.939999999999998	06-06-2000		114.1736_6
114.1736_23	497537.0	6180768.0	13.0	41.950000000000003	06-06-2000		114.1736_23
114.1736_1	497537.0	6180768.0	39.5	41.950000000000003	06-06-2000		114.1736_1
114.1618_6	498159.59	6180672.07	2.5	43.060000000000002	06-06-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.460000000000001	06-06-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.490000000000002	06-06-2000		104.2190_1
104.2190_1	498971.0	6186450.0	8.5	39.490000000000002	06-06-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	29.140000000000001	06-06-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.369999999999997	06-06-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	44.430000000000000	06-06-2000		102.725_1
102.725_1	472919.12	6184930.64	87.5	44.420000000000002	06-06-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.710000000000001	06-07-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.170000000000002	06-07-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	38.960000000000001	06-07-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.949999999999999	06-07-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.200000000000003	06-07-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.890000000000001	06-07-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.469999999999999	06-08-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.079999999999998	06-08-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.219999999999999	06-08-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.840000000000000	06-08-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	43.030000000000001	06-08-2000		102.873_1
102.725_1	472919.12	6184930.64	87.5	43.490000000000002	06-08-2000		102.725_1
102.725_1	472919.12	6184930.64	87.5	43.479999999999997	06-08-2000		102.725_1
114.1618_6	498159.59	6180672.07	2.5	42.280000000000001	06-09-2000		114.1618_6
113.111_1	488011.0	6181004.0	21.5	28.050000000000001	06-09-2000		113.111_1
104.2190_1	498971.0	6186450.0	8.5	39.210000000000001	06-09-2000		104.2190_1
103.1542_1	491213.0	6186460.0	6.5	28.750000000000000	06-09-2000		103.1542_1
102.873_1	473187.16	6185044.93	27.5	42.869999999999997	06-09-2000		102.873_1
